"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-1969.DevalQorder";"session.node-3431.conditionType";"trial.id";"trial.index";"trial.name";"trial.deval1.durationTime";"trial.deval1.endTime";"trial.deval1.icon";"trial.deval1.Resp_Attractive";"trial.deval1.Resp_Eat";"trial.deval1.Resp_Taste";"trial.deval1.RT_Attractive";"trial.deval1.RT_Eat";"trial.deval1.RT_Taste";"trial.deval1.startTime";"trial.deval1.stimulus type";"trial.devalPractice.durationTime";"trial.devalPractice.endTime";"trial.devalPractice.icon";"trial.devalPractice.Resp_Attractive";"trial.devalPractice.Resp_Eat";"trial.devalPractice.Resp_Taste";"trial.devalPractice.RT_Attractive";"trial.devalPractice.RT_Eat";"trial.devalPractice.RT_Taste";"trial.devalPractice.startTime";"trial.devalPractice.stimulus type";"trial.GoNoGo1.durationTime";"trial.GoNoGo1.endTime";"trial.GoNoGo1.Error Type";"trial.GoNoGo1.icon";"trial.GoNoGo1.location";"trial.GoNoGo1.outcome";"trial.GoNoGo1.response";"trial.GoNoGo1.result";"trial.GoNoGo1.RT";"trial.GoNoGo1.signal";"trial.GoNoGo1.startTime";"trial.GoNoGo1.stimulus type";"trial.GoNoGo2.durationTime";"trial.GoNoGo2.endTime";"trial.GoNoGo2.Error Type";"trial.GoNoGo2.icon";"trial.GoNoGo2.location";"trial.GoNoGo2.outcome";"trial.GoNoGo2.response";"trial.GoNoGo2.result";"trial.GoNoGo2.RT";"trial.GoNoGo2.signal";"trial.GoNoGo2.startTime";"trial.GoNoGo2.stimulus type";"trial.GoNoGo3.durationTime";"trial.GoNoGo3.endTime";"trial.GoNoGo3.Error Type";"trial.GoNoGo3.icon";"trial.GoNoGo3.location";"trial.GoNoGo3.outcome";"trial.GoNoGo3.response";"trial.GoNoGo3.result";"trial.GoNoGo3.RT";"trial.GoNoGo3.signal";"trial.GoNoGo3.startTime";"trial.GoNoGo3.stimulus type";"trial.GoNoGo4.durationTime";"trial.GoNoGo4.endTime";"trial.GoNoGo4.Error Type";"trial.GoNoGo4.icon";"trial.GoNoGo4.location";"trial.GoNoGo4.outcome";"trial.GoNoGo4.response";"trial.GoNoGo4.result";"trial.GoNoGo4.RT";"trial.GoNoGo4.signal";"trial.GoNoGo4.startTime";"trial.GoNoGo4.stimulus type";"trial.GoNoGo_Practice.durationTime";"trial.GoNoGo_Practice.endTime";"trial.GoNoGo_Practice.icon";"trial.GoNoGo_Practice.location";"trial.GoNoGo_Practice.outcome";"trial.GoNoGo_Practice.response";"trial.GoNoGo_Practice.result";"trial.GoNoGo_Practice.RT";"trial.GoNoGo_Practice.signal";"trial.GoNoGo_Practice.startTime";"trial.GoNoGo_Practice.stimulus type";"trial.GoNoGo_Tutorial.durationTime";"trial.GoNoGo_Tutorial.endTime";"trial.GoNoGo_Tutorial.icon";"trial.GoNoGo_Tutorial.location";"trial.GoNoGo_Tutorial.outcome";"trial.GoNoGo_Tutorial.response";"trial.GoNoGo_Tutorial.result";"trial.GoNoGo_Tutorial.RT";"trial.GoNoGo_Tutorial.signal";"trial.GoNoGo_Tutorial.startTime"
"!(km*(";"1989";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"3";"1";"2014-08-06 12:50:33.674";"2014-08-06 13:07:33.656";"1";"0";"0";"160";"0";"module.GoNoGotutorial.exec-9386.GoNoGo_Tutorial";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"3999";"2014-08-06 12:50:47.384";"leftResponse";"0";"FINISHED";"NONE";"failure";"0";"0";"2014-08-06 12:50:43.384"
"!(km*(";"1989";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"3";"1";"2014-08-06 12:50:33.674";"2014-08-06 13:07:33.656";"1";"0";"0";"161";"1";"module.GoNoGotutorial.exec-9386.GoNoGo_Tutorial";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"4000";"2014-08-06 12:50:52.669";"rightResponse";"1";"FINISHED";"NONE";"failure";"0";"0";"2014-08-06 12:50:48.668"
"!(km*(";"1989";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"3";"1";"2014-08-06 12:50:33.674";"2014-08-06 13:07:33.656";"1";"0";"0";"162";"2";"module.GoNoGotutorial.exec-9386.GoNoGo_Tutorial";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"4000";"2014-08-06 12:50:57.932";"quickResponse";"0";"FINISHED";"NONE";"failure";"0";"0";"2014-08-06 12:50:53.932"
"!(km*(";"1989";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"3";"1";"2014-08-06 12:50:33.674";"2014-08-06 13:07:33.656";"1";"0";"0";"163";"3";"module.GoNoGopractice.exec-5507.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1951";"2014-08-06 12:51:04.032";"18";"0";"FINISHED";"LEFT";"success";"636";"0";"2014-08-06 12:51:02.081";"3";;;;;;;;;;
"!(km*(";"1989";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"3";"1";"2014-08-06 12:50:33.674";"2014-08-06 13:07:33.656";"1";"0";"0";"164";"4";"module.GoNoGopractice.exec-5507.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1950";"2014-08-06 12:51:07.250";"21";"1";"FINISHED";"RIGHT";"success";"359";"0";"2014-08-06 12:51:05.299";"3";;;;;;;;;;
"!(km*(";"1989";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"3";"1";"2014-08-06 12:50:33.674";"2014-08-06 13:07:33.656";"1";"0";"0";"165";"5";"module.GoNoGopractice.exec-5507.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1951";"2014-08-06 12:51:10.466";"14";"1";"FINISHED";"RIGHT";"success";"419";"0";"2014-08-06 12:51:08.514";"2";;;;;;;;;;
"!(km*(";"1989";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"3";"1";"2014-08-06 12:50:33.674";"2014-08-06 13:07:33.656";"1";"0";"0";"166";"6";"module.GoNoGopractice.exec-5507.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1950";"2014-08-06 12:51:13.680";"26";"0";"FINISHED";"LEFT";"success";"371";"0";"2014-08-06 12:51:11.729";"3";;;;;;;;;;
"!(km*(";"1989";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"3";"1";"2014-08-06 12:50:33.674";"2014-08-06 13:07:33.656";"1";"0";"0";"167";"7";"module.GoNoGopractice.exec-5507.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1950";"2014-08-06 12:51:16.894";"2";"0";"FINISHED";"LEFT";"success";"568";"0";"2014-08-06 12:51:14.943";"1";;;;;;;;;;
"!(km*(";"1989";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"3";"1";"2014-08-06 12:50:33.674";"2014-08-06 13:07:33.656";"1";"0";"0";"168";"8";"module.GoNoGopractice.exec-5507.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1950";"2014-08-06 12:51:20.108";"30";"0";"FINISHED";"LEFT";"success";"719";"0";"2014-08-06 12:51:18.157";"3";;;;;;;;;;
"!(km*(";"1989";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"3";"1";"2014-08-06 12:50:33.674";"2014-08-06 13:07:33.656";"1";"0";"0";"169";"9";"module.GoNoGopractice.exec-5507.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1950";"2014-08-06 12:51:23.323";"6";"1";"FINISHED";"RIGHT";"success";"728";"0";"2014-08-06 12:51:21.372";"1";;;;;;;;;;
